gene,gene_effect,z_score,mean,stddev
TIMP2,0.23814517271699998,0.9797065206072594,0.03280893041094175,0.20958954338568964
LARS1,-0.0669534603993,0.979880562974685,-0.28735573669820347,0.22492769489152273
UBE3A,0.344091603962,0.981612173016033,0.12007592365059615,0.22821200314082182
PTPA,0.022243682576799997,0.9818925647670848,-0.1706662599655904,0.19646746442993046
SHC3,0.07495749426,0.982494841564142,-0.09872812100957304,0.17678018033465065
SPINT2,0.0271954344595,0.9825137972464223,-0.14436361205961523,0.17461235353633092
ANXA3,0.112484309541,0.9829161672436018,-0.05143406792137054,0.16676740389981368
APTX,0.108023461151,0.9831419960287159,-0.021334656962765153,0.13157623073400562
TRIM8,0.312297341692,0.9834682823739228,0.08470436073850512,0.23141873005210162
HELT,0.125812650867,0.9835467760129727,-0.013118144775415386,0.14125489405354213
MARCHF3,0.183297244793,0.9840801082419771,0.03378870678244477,0.15192720263154869
PRCC,0.0829564433864,0.9845724439166638,-0.11747122500765404,0.20356822865846796
C6orf118,0.21653707581599999,0.9849433698677322,0.0626051399846094,0.1562850622082588
IL4I1,0.0539249154083,0.9849758654037004,-0.11032016414677095,0.1667503593986577
CACNB2,0.13594706854900002,0.9854393612909037,-0.01114447825106017,0.14926493965836063
SH2D3A,0.131741014904,0.9864361113626616,-0.03767367953043145,0.17174421382485908
YBX1,-0.0031944980067899996,0.9870030385533566,-0.22227278191131652,0.22196313014965793
TOX2,0.261862750064,0.9877876716385764,0.10301682643034904,0.16080978553837572
FTH1P3,0.267095362778,0.9880468378784548,0.06341403383321767,0.2061454185533645
USP14,0.11766144068199999,0.9884302773185736,-0.04540300755876088,0.16497314174058308
ENPP2,0.214864418329,0.9884628716348739,0.024442633270810435,0.19264434762556165
JTB,0.0981951129191,0.9885264026894688,-0.06790518104612807,0.1680281816583973
FMO5,0.142242699949,0.9893156188659038,-0.02378420754786973,0.16781995991046184
SHMT2,0.157790322031,0.989402630225148,-0.009435882432214942,0.16901734375333227
SPEG,0.174709961439,0.9898295066993776,0.05286764041917903,0.12309425026751183
SOS1,0.119506232759,0.9901750638969584,-0.11403058601427453,0.2358540699400781
NUP62,0.07279887963880001,0.990963896772877,-0.09933610452349183,0.173704596830276
ZKSCAN2,0.248070213613,0.9913869176718338,0.11859015654832958,0.13060496841005376
DYNC1H1,-0.416265896589,0.9914392281046167,-0.6568523908575448,0.2426638844304011
NXNL1,0.235580498952,0.9916785098552003,0.07500578784389664,0.16192214463894114
PRPF40B,0.261598163206,0.9921048563886411,0.09184306116473162,0.17110600855154925
GPR173,0.06995003141539999,0.9926888140223061,-0.08652707775360594,0.15762956825812466
WRAP53,0.054876213196700004,0.9940153232521194,-0.10385386167425789,0.15968574242059044
EPPIN-WFDC6,0.278975039114,0.9947702280607242,0.1397738367110222,0.1399330201853211
PLPPR5,0.263617353085,0.9952246651588035,0.04668105083895425,0.21797721644230977
PTH1R,0.155184400832,0.9957971684820623,0.0148686723476533,0.14090794081914912
COTL1,0.254705287358,0.9963735872749563,0.0775149197580046,0.17783527169222169
GLT6D1,0.165509528682,0.99680165704004,0.01765995950316311,0.14832396007232762
NOTCH2NLR,0.252919436266,0.9968079029359944,0.10915894037337456,0.14422086288561095
CNOT7,0.11134756539200001,0.9971335486514216,-0.06018476311582691,0.1720254310366116
SNRPF,-0.656139478019,0.9973592463261634,-0.9647878529317147,0.3094655973257788
NEDD4,0.12602667112,0.9977072973544209,-0.028170233466294957,0.15455124463374428
GALNT11,0.13874177677400001,0.9977645367331663,-0.017119961741329376,0.15621094233880525
MMP3,0.20930312512200003,0.997906730591106,0.055894773401154,0.15373015034178114
SPPL2C,0.150391310462,0.997956406386623,-0.01695155415947693,0.16768554573179006
MFSD10,0.176857306002,0.9983826391657354,0.048855324316043135,0.12820934245503043
PCDHGB6,0.278053619637,0.9988842016611059,0.14366358363140483,0.13454015568782618
ALPK2,0.148738263033,0.9995559986060059,0.0017437392235142056,0.14705981857393316
HOXD9,-0.0363813199358,1.0001963821384239,-0.19176160290922936,0.1553497750524009
ZIC3,0.117570563318,1.00032644584322,-0.04645365907939434,0.1639706948456521
CARD14,0.147535348304,1.0013238787948195,-0.05238603778800618,0.1996570643382928
SLC6A4,0.215586690609,1.0019603619655137,0.08022286657879536,0.13509898112602553
ZNF587,0.200829428339,1.0020763661973968,0.029303788874858287,0.1711702273899884
CNDP1,0.277421019938,1.0021536620881497,0.12967658711422184,0.14742692504453725
SNRPG,-0.9471672030920001,1.0029860518041094,-1.1665240231212177,0.2187037592742712
RBM14,-0.0778560252458,1.003062252431113,-0.28084313148204515,0.2023674061547697
PAEP,0.17849310076699998,1.0032420527103156,0.05240882639700796,0.12567682348379255
ADIPOR2,0.18003349563499998,1.0036977201667063,0.03405797938584096,0.14543772822848858
FXYD7,0.156798584219,1.0040094180710415,-0.013369819977369784,0.16948885252820312
HES5,0.102399274443,1.0042214625558588,-0.03732655028770955,0.13913845694463778
TRIM51EP,0.151451780065,1.0056863329943655,-0.0448475169096412,0.19518938513380496
ANK3,0.18405815055,1.0062340212459515,0.06425033976163735,0.11906555359757437
SRSF8,0.153406248332,1.0062479288397297,-0.005377579091402763,0.15779791726527181
RASA1,0.107002934757,1.0063753985575863,-0.03129686306325728,0.13742366717079835
UBE2H,0.0404092481203,1.0063775485473314,-0.12788536883546592,0.16722811155584
DAZ3,0.316221444144,1.0069794672931245,0.1503378521057321,0.16473383760662158
ZHX1,0.280205426885,1.0075368775430318,0.16508844373732715,0.11425585079168105
C11orf98,0.346306791093,1.0080310911856343,0.14175585751532913,0.20292125447944317
PNPLA8,-0.0357946369869,1.0087543886187753,-0.18459745706977776,0.1475114475453477
RNF167,0.187039186011,1.0087853476193898,0.06703095043727743,0.11896310335685124
TCP1,-0.579418979995,1.0094640383337998,-0.7737982764905893,0.19255693032554944
GSR,0.161821330668,1.00946930919499,-0.019879001227213363,0.17999589511058228
ADAM30,0.045472915926,1.0098899378424357,-0.10937103963803796,0.15332755556991887
RHOBTB2,0.154971942966,1.011372440120526,-0.005210723187932525,0.15838148223105966
ATPAF2,0.245586959692,1.0119331034439063,0.12458223714401359,0.11957778842906878
CHST1,0.0163976340423,1.012022853448868,-0.15130589789104298,0.16571121033663114
OGFOD2,0.197655010138,1.0126160708122605,-0.007316747899466924,0.20241803773966452
TIPRL,0.31009479610199997,1.013342355278719,0.15579004750602235,0.1522730672335671
ALOXE3,-0.0203036601532,1.0143746239868774,-0.20333547477708858,0.18043808499911407
ARIH1,-0.237606421431,1.0144194704590166,-0.505379442182501,0.26396675985560086
ABCG2,0.08282875805289999,1.0145408197710841,-0.059657610182207464,0.14044419451477305
PINK1,0.136881859056,1.0146618599014927,-0.033768404427313575,0.16818436784435847
CD47,0.09171591859999999,1.015860199348301,-0.1043003449746066,0.19295594383986675
NAALAD2,0.226978482421,1.0159252016509916,0.09673496291295332,0.12820187873712205
VN1R2,0.13487435480499999,1.0162017610012346,-0.017387272801732776,0.1498340521046861
TCERG1,-0.335448752497,1.0162063228994587,-0.6054271264978355,0.2656727949010671
FUT10,0.357688200273,1.0164324559427642,0.1529431862144582,0.20143494322860456
RANGAP1,-0.223258267245,1.0167284950779159,-0.4158901091876048,0.18946242076931524
ADARB1,0.0628604215765,1.0169416487808352,-0.0764755845595534,0.13701475035769944
IL18R1,0.0197904192985,1.0170614081700233,-0.13055811010727797,0.14782640280914486
TEX14BP,0.228186795529,1.0182634873835146,0.053151506569959435,0.17189587088976707
TCERG1L,0.201668655462,1.0185423016197865,0.011257831712072362,0.1869444434925457
MAS1,0.154420359953,1.0189840855829524,0.01394961023091092,0.13785372284958397
RAPGEFL1,0.112839921016,1.0195768352611443,-0.020859736316585904,0.1311324980214379
CACNB4,0.147656477704,1.019657076684337,-0.018968007315404344,0.16341227735232752
GNB1L,0.160921649555,1.0198765331444215,-0.016727990466967435,0.1741873984238551
GLCE,0.109598094255,1.0213738710140265,-0.09332353309216461,0.19867516989219897
KLF1,0.187072346554,1.0216104102317738,0.05049876495210328,0.13368460250019587
MAF,0.144355216476,1.0217576075709796,-0.08563533015096286,0.22509306015711347
STS,0.101935296149,1.021774980487127,-0.06483344287734769,0.1632147412210479
NCF1B,0.40507214714100004,1.021893185454275,0.18334459236093073,0.21697723200052654
RBM22,-0.854930011324,1.022121580887703,-1.236638094156078,0.373446848172962
FAM167A,0.426439180647,1.0225190242303075,0.19780542037340815,0.2235985393481495
OR8S1,0.217017929384,1.0230031924853413,0.07098690869171564,0.14274737534054846
GABRA4,0.10461736875600001,1.0235341964881486,-0.07320037187643232,0.17372916434306088
ADGRF3,0.11249100336899999,1.0236070766229508,-0.07011538813765589,0.17839500690939394
KIR2DL3,0.265490860662,1.023748783103653,0.09123641525463635,0.17021211481110074
BRSK1,0.24780927666400002,1.0238230441404568,0.11153236560410677,0.133105922786006
HMCN1,0.286549649741,1.0246854262136007,0.09485274203018973,0.18707878809125378
SLC22A9,0.206242409098,1.024814443746748,0.04148742981973583,0.16076566863745181
HOXD11,0.122672017764,1.0248202197737435,-0.04281737573673088,0.1614813899137032
GTF2H2,0.106389974396,1.0249078762273138,-0.09856736750841605,0.19997635559096694
H3C10,0.135393575864,1.025939695799392,-0.00047758368551096815,0.1324358148006378
TBK1,0.17944210671,1.0260610306205251,0.02025066744762311,0.15514811937268838
IDH1,0.12577368662900001,1.0276463341444213,-0.005913221792026572,0.12814419128995777
GJC3,0.054290366427,1.0276951478053105,-0.1208396891765051,0.17041051130532556
BCL9L,0.122668621928,1.0278086618780977,-0.029251466552866114,0.1478096985515427
CALML5,0.150005018563,1.0282386762969205,0.00015358209152495852,0.1457360435138923
RREB1,0.0338945282393,1.028989169933441,-0.13783268348558647,0.16688923143476278
NDUFB2,0.12137759432499999,1.0290575790527605,-0.03945481904809669,0.15629097598323086
RNASE3,0.30073794971900003,1.0292544471910896,0.1380696319581478,0.15804480437736843
ADAT1,0.308046594215,1.0297247589076357,0.16881452397702335,0.1352128994020484
SLC10A3,0.15601639064099998,1.0299276423868993,-0.005877155044546761,0.15718924225623448
HMGB4,0.17265953357900002,1.031155366398277,-0.020025532737401652,0.1868632725924042
BCL2L1,0.307163903863,1.0319620979742459,-0.25780136569269124,0.5474670733205463
FUT3,0.204228418085,1.032134678747244,0.05629730185132993,0.14332540053127737
SLC13A1,0.307181884331,1.0323497581645684,0.139465960416168,0.16246037022667292
RBP5,0.10307208611199999,1.0328303268361996,-0.05691851286033945,0.1549050166472435
PHKG1,0.135581311453,1.0331932626054094,-0.013375993513782337,0.14417177343099957
FXN,0.0574053709833,1.03366613730927,-0.1681198637865224,0.2181799583344055
NACA,-1.00740582919,1.0337794537227898,-1.3162235672720113,0.2987269063724508
MYO1A,0.19243223667800002,1.033975299586583,0.028494538165378187,0.15855088470504997
ZNF266,-0.054134463330499996,1.0351916698480066,-0.3285892087293717,0.26512456909469617
LPAR5,0.13979321944,1.0365855142879246,-0.007907540140806005,0.14248777119200634
GNA14,0.080027346251,1.0369302947140093,-0.06804334817147896,0.1427971534608482
CLCN4,0.09320829721729999,1.0370402087402222,-0.08983491079914292,0.1765054107581812
E2F7,0.24673058329199998,1.0376633900500236,0.06538023034695513,0.17476799768015555
TRMT13,0.122868506776,1.038789100992998,-0.06250971255159642,0.17845606885015436
TMPRSS5,0.267884662049,1.0395159878671556,0.11883345831929984,0.14338519606179265
RAB40AL,0.152208719395,1.0395996437159796,-0.06633155172971496,0.2102158003282469
S100A7,0.132033270921,1.040160924024962,-0.021863394062390268,0.14795466877171115
CHAF1A,-0.479212842434,1.0401801310183187,-0.7873721081673387,0.2962556739395282
CRNKL1,-0.16894285958900002,1.0404459864097306,-0.4425146471009632,0.2629370395823987
MBP,0.20735166414,1.04054406222872,0.06626718655066863,0.13558722086899944
SOX11,0.136872735347,1.0407014483826675,-0.02315720297910815,0.15377122668062715
IGDCC4,0.192779618052,1.0409372462801123,0.01363595603524859,0.17209842635272993
LRRC40,0.110187104749,1.0412030521541442,-0.030187795288183335,0.13481990832312854
VPS28,-0.235505152854,1.0420084196791417,-0.5660375925417368,0.3172070718867275
HAUS1,-0.217187254111,1.0422402488766944,-0.5408130158112675,0.31050975247699825
NDUFS8,-0.000963895661313,1.0431420585334215,-0.16008753493259054,0.1525426359425995
ILK,-0.0975477369657,1.0443351428528909,-0.3075791701483356,0.20111497216197904
DHDH,0.16214470800300002,1.0444109690187369,0.0029019734840002977,0.1524713347932512
EYA2,0.21827008506599999,1.0444941931465699,-0.010096124671644576,0.21863808457343795
ARF1,-0.0153876315331,1.0447077253028447,-0.20373262238017698,0.1802848646423847
JDP2,0.039284181434599996,1.0447381330327996,-0.13674449189860324,0.1684907133830797
ANXA9,0.17033207688700003,1.0447844589938362,-0.08355930143604265,0.24300837951547333
TUBA1A,0.18210488590799997,1.044866729059015,0.04829297479228796,0.12806600822309674
AKAP6,0.307232538207,1.0451693562608122,0.11757897049465467,0.18145726008543547
TINAGL1,0.110712897325,1.0453201739236526,-0.08963794741315488,0.19166457295675227
VCPIP1,0.269283198326,1.0453990819167205,0.10927557460283352,0.15305889061026856
CAPN5,0.30191369311599997,1.0454740949778536,0.127938743747054,0.1664077093872243
KRTAP10-12,0.222842841434,1.0455823577686425,0.08807321268403072,0.12889432166546747
MFSD14B,0.09388618297710001,1.0462123871675701,-0.08705920917612188,0.17295282905519657
H3C7,0.23950886872699997,1.0469159068622163,0.10395352945371522,0.12948063773294552
OR52L1,0.117600052315,1.0470746415749224,-0.01990605226199858,0.13132407100431098
RAG1,0.09637144001350001,1.0472529377436148,-0.08833402347389141,0.17637139685218092
ZNF785,0.326032987228,1.0474575093511964,0.1502416163271549,0.1678267321886228
NARS1,-0.290385769051,1.0479313870855915,-0.4909199412400044,0.19136192947394315
SLC17A1,0.189401848832,1.0482132485133084,0.035326706194863416,0.1469883564777138
EIF4A1,-0.817016718872,1.0486478394195629,-1.0444647743398168,0.21689650893069265
ST8SIA4,0.22406904079700002,1.049558909302334,0.08732759023324477,0.1302846837388579
SLC16A1,0.142580357879,1.0495774807671374,0.012651318756804466,0.12379175573320252
CREB1,0.131667054407,1.0506280473927863,-0.043996176612838306,0.16719830719897497
TNFSF12-TNFSF13,0.318369647038,1.0507293995058085,0.13283210023746267,0.1765797615330851
FBN3,0.19697539652499998,1.0507798875590961,0.04529436713668603,0.1443509065829768
FOXRED2,0.25854667104,1.051081374650917,0.11732539840819085,0.1343580773455445
RABL6,0.117575445141,1.0511724969782719,-0.09100450715151816,0.19842599848465176
POLR3D,0.298876962112,1.0516207078717055,0.0846542221681681,0.20370722860467522
PARP3,0.144688443388,1.0519807078129866,0.012063907739303024,0.12607126220443388
PBXIP1,0.204315828454,1.0520619117057144,0.052862740052889594,0.14395834191502913
PSMB1,-0.324240030882,1.0522803405697914,-0.6105447388193204,0.2720802593178652
PLAAT1,0.100629807392,1.0525742288742037,-0.10372313703879388,0.19414587477537104
ZNF773,0.16309463179000003,1.052817855702368,-0.0203513675634014,0.1742428648600558
CACNB1,0.296466755031,1.053017967696562,0.0416289041470695,0.24200712495094354
FAM193B,0.21592271486200001,1.0534586213159538,0.055512969127222346,0.15226962169088132
PATZ1,0.113416460813,1.05385727857822,-0.036195861771459927,0.14196639870087996
PCDHA10,0.264500344497,1.0542827216863488,0.08376544207186734,0.17142925584139626
MAP2K4,0.21026380002300002,1.0542979197982443,0.04260757854376467,0.1590216753072214
FABP1,0.17117051786499998,1.054427288485198,0.0103808039085319,0.1524900917420872
IRF9,0.135506574814,1.0546046438506766,-0.023559951919897976,0.15083048198337015
GABRG1,0.182950158533,1.0546320291165145,0.008882325164641136,0.16505077464239243
ATP6V0A1,0.20915059698199998,1.0547452060442841,0.053677468636248005,0.14740349371090133
P2RY1,0.138342580685,1.0549648009929902,-0.003312052047384738,0.13427427398435635
UTP4,-0.359103529225,1.055459501128822,-0.6179104184578584,0.24520778765652546
CAT,0.08925675090289999,1.0561213877389493,-0.05382871952091866,0.13548203083941932
TULP1,0.239960209432,1.057433475591809,0.08283426184971523,0.14859180384311818
STX5,0.134447724618,1.057454066855984,-0.08907558097464348,0.21137873747766808
GPD1,0.182386204527,1.0580565660692063,-0.001915244076574889,0.17418865353132731
SLC1A2,0.059574387936899995,1.0592411738075154,-0.08769513168625254,0.13903303918387358
KCNJ10,0.0929353166338,1.0593695354679704,-0.08961294326553476,0.1723178303581244
CCNE1,0.251512610282,1.0597696595371167,-0.03164072302116989,0.26718384580555443
ATXN10,0.18349312685400002,1.0598784236964958,0.04671357240549987,0.12905211710175168
PGBD1,0.051326779530600004,1.060370271882868,-0.10490187656403346,0.14733405890116372
HSD17B6,0.19602892442000003,1.0610535670631727,0.06498902656492797,0.1234997948480298
PTPRS,0.148909457638,1.061214588026662,-0.022432075845619612,0.16145795149898076
OSMR,0.0762431555025,1.0618615785038301,-0.08544059024710265,0.15226442789032454
MAGOHB,0.233452730469,1.0623316439509838,-0.035811166935323845,0.25346500684370815
POT1,0.191782655565,1.062490681319152,0.019065850201453995,0.16255841900571472
RAMP3,0.242107926743,1.0626391406143356,0.049068740248872526,0.1816601507662584
RNF208,0.107796085611,1.0627290306622752,-0.05514244857314348,0.1533208649457923
OGDHL,0.208263137934,1.0634531123372508,-0.03581204045941728,0.22951193199010939
KCNK3,0.0958369201248,1.0634561762798946,-0.06016965343910561,0.14669769854516854
SOX4,0.0750751742769,1.0636483847501683,-0.10254163154232095,0.16698827203215275
PIK3CB,0.214052652743,1.0637179740506917,-0.0417197296062563,0.2404513118973276
CENPF,0.225010509347,1.0654138403473832,0.025310657413289805,0.18743876263949896
NDUFS3,0.0652616256045,1.0655015309617837,-0.17192717917322642,0.22260766210596244
PHGDH,0.0544885826437,1.0657123227144247,-0.13445344457623754,0.17729177301684226
PDE3B,0.125602606168,1.0665509900288805,-0.03804807756111393,0.15343915598885952
CDA,0.037760319697,1.0678107270424082,-0.13590863084172972,0.16264020030942472
LMO4,0.0329372463094,1.0686031259062736,-0.13615251789571742,0.15823439039794476
GPS2,0.24110122224,1.0688318389377107,0.034620948154576704,0.19318312438244697
PTPN21,0.152852232589,1.068900410847359,-0.025823126766628957,0.16715809774456541
HMBOX1,0.108268997923,1.0691855859208865,-0.044991994064852214,0.14334367579025015
CBLB,0.226810579243,1.0693911550352437,0.015313421727061415,0.1977734307228007
PCYT1B,0.114781376224,1.069668396086766,-0.041291537320359915,0.14590775432398595
TMF1,0.15526832209,1.070605710236229,-0.001986329966562071,0.1468838159118952
SOX13,0.18269041464299998,1.0706877569320112,0.03284946758589684,0.13994831461084697
ARL6,0.120136567621,1.0721344987964188,-0.030124666235870026,0.1401514772871815
TFCP2,0.143926882097,1.0724902754318941,-0.03127380796017265,0.16335876797262236
EIF3E,-0.385589734843,1.0728423480039198,-0.714237740893527,0.30633392376987545
UBE3B,0.137847640312,1.0732499216862106,-0.033977376507598175,0.16009786103654167
IL15RA,0.24185918316500002,1.0738530112903932,0.03258295371015566,0.19488349639525432
MARCHF9,0.219448231481,1.0739058848167164,-0.00028321974302677333,0.20460959785272836
SYT2,0.160328548414,1.0750370174448827,-0.036733291381214374,0.18330702719761718
SNTB2,0.21869914393599998,1.0757665845219566,0.0709327354546725,0.13735917308399306
ASCL1,0.118095429893,1.0759795009056803,-0.050616132870069316,0.15679811987222836
CD8A,0.23570720126400002,1.0767676576715257,0.08530009724188069,0.1396838983326911
TAS2R10,-0.0264572626347,1.0781015777414005,-0.22448527592370315,0.183682147747031
ARHGAP11A,0.11755024058800001,1.0784312435506438,-0.03279506483476205,0.13941111806791023
YWHAB,0.24941702059300003,1.0791371665561442,0.06714056714909816,0.16890943903415134
CTDSP2,-0.0573908128189,1.0791682572574963,-0.26656516559645416,0.1938292304011346
PDIA5,0.167649076327,1.0794015591745985,-0.016090188112353045,0.1702232712910435
MGAT5B,0.0917003979194,1.0794861291038214,-0.08319368622445171,0.16201605507339595
FCGR3B,0.24237031554699998,1.0807148586978919,0.03906181804155509,0.18812408830059282
RDH14,-0.0172224840875,1.0812837557845816,-0.18142619854152459,0.15185996605939767
LHCGR,0.192042715947,1.0820715221652761,0.02469120136982754,0.15465845939859335
PLK1,-0.49869849214199996,1.0823217896581871,-0.9180545373558694,0.38745967162530115
MED12,-0.0387397944101,1.0824936811598331,-0.4711095109898782,0.39942008355791747
CIB4,0.266572020611,1.0827087798423995,0.09870308233454342,0.15504532834848886
PPP2R3B,0.14655612117900002,1.0829357845389853,-0.04048046914509049,0.1727125402950033
ATXN1,0.22406805813900002,1.0829752151258611,0.03888351933366865,0.17099610057448045
STAT2,0.106506374847,1.0838161837946967,-0.06152021439009075,0.15503236780317298
CLDN18,0.193545216757,1.086296370362235,-0.042592390756873336,0.21737862148534218
HMGN4,0.18648442702100002,1.0864344691156866,0.055197549662997364,0.12084196616558458
TRIP13,-0.151823937029,1.0867089818080062,-0.3541109971373007,0.18614648769327985
CHRNB4,0.0508736459561,1.0872819125551147,-0.1299018967719122,0.16626372667525507
RAB6A,0.11489052007000002,1.0873588944542698,-0.15781997774382753,0.25080081581591984
PREB,-0.00116614201387,1.087616958988704,-0.2422705638719019,0.22168137400341514
LDHC,0.0356857551841,1.0877455980979454,-0.140838126899842,0.16228416128974948
EML1,0.142643583235,1.0887201827374262,-0.041243611954780345,0.16890216430765814
SMAD9,0.054603181482300006,1.090060091867437,-0.12332726490670873,0.16322994274947458
SCNN1B,0.20201827138099998,1.0900635626702775,0.02882954106443781,0.15887947845198117
NCL,-0.415040990017,1.0901558602521715,-0.686719013304339,0.2492102580859358
RNF25,0.120566667827,1.0905325021138497,-0.11859261041414587,0.219305043891464
USP7,0.0703511910962,1.0913423712924433,-0.3120184968102559,0.35036639093708716
PSMA4,-0.9146022148999999,1.0915270057374473,-1.3012068774791519,0.3541869880882679
GATA6,0.200805558191,1.0916564328024256,-0.02299602971927954,0.20501101004438863
COQ8B,0.18832770237100002,1.0918825577270421,-0.08607135796547614,0.2513082184476773
WWP1,0.102942188586,1.0922786636811224,-0.08896231700357594,0.1756918925275283
KLHL2,0.104357923845,1.092386580340394,-0.07075921218857964,0.1603069272226066
SYT10,0.225872916867,1.0925026087159913,0.07526273449162244,0.1378579613209239
MARCHF7,0.251182591425,1.0932372606419178,0.0053233845406962434,0.22489098728664098
REPS1,0.176122618145,1.0932853692011493,0.03467613148219911,0.129377462323633
MYL6B,0.17163470701699998,1.0937067263996425,-0.03351681967143448,0.18757453139542246
KRT40,0.207905839542,1.0937850700124556,0.05169275346983407,0.14281881363619914
GIMAP4,0.256340038494,1.0949178915556637,0.08434267338122645,0.1570869984309043
SLC6A8,0.150259486331,1.0952491331026368,-0.041463809060701566,0.17504994032598337
FDXR,0.0499891739632,1.0954502133308377,-0.09342011181841703,0.13091355867791124
ABCC4,0.07603357807130001,1.095784820292504,-0.09492362714821971,0.1560134818931742
PANK4,0.253823013035,1.0958582373768726,0.09561403797297623,0.1443699282132737
ABRA,0.18680877419300002,1.0970929859381588,0.0281679719706361,0.1446010541091056
SLC52A2,0.0582352798796,1.0979224076263658,-0.11892676088141897,0.1613611668096212
GPX4,0.12843069922800002,1.0993751001003427,-0.3509417387473912,0.43604083622745116
ABCB1,0.18587139123399998,1.1006051629377391,0.044779325495124575,0.12819498807571642
PLCZ1,0.16089005365800002,1.1012234452866518,-0.06108950997394587,0.2015754065008704
FOXD4L1,0.22348638861900003,1.1015466061042147,0.0471818520666151,0.16005181766744525
ZNRD2,0.18196538556800002,1.1016003478915033,0.03876357678040596,0.12999433874697544
CD38,0.0530090401722,1.1017653752533783,-0.12178065131858243,0.15864511212342758
CELF1,0.06245925343119999,1.10198714279435,-0.13568439347466327,0.17980577015029686
SULT2A1,0.0620485444869,1.1023178308075254,-0.12493400971492434,0.16962671652044894
ERBIN,0.255680160851,1.1029153720035028,0.029010523119708732,0.20551861320015347
ZNF468,0.165488946918,1.1032149643705693,-0.002877340142282839,0.15261421617530624
PLCB2,0.138841661996,1.1034118940218096,-0.027716569376258434,0.15094837410640266
KIF3C,0.0904454540167,1.1038803629943166,-0.08499794660558557,0.158933346858702
TPI1P2,0.199435205446,1.104598840812055,0.016903368337407625,0.16524717423603538
KCNT2,0.114347177369,1.104638314149996,-0.026329254598408135,0.12735067231092442
KRTAP4-2,0.234323798035,1.1057472449702872,0.03244657795408501,0.18257085513818275
CHRNA7,0.124205080999,1.106168403694989,-0.019158454300226804,0.12960371569133822
OSTM1,0.12942067774,1.1063095248097743,-0.07894349516975202,0.1883416604820242
SLC26A3,0.0463620551424,1.107052551203842,-0.13668680250389437,0.16534793894584457
MTMR12,0.178230676201,1.1071615624230695,0.021451205159497132,0.14160487173921069
LIG1,-0.08972077952160001,1.1084507379888489,-0.2863232632118507,0.17736691126839102
MOGAT1,0.0791275885266,1.1088244401404985,-0.09343278558184255,0.15562461275346484
C14orf132,0.280858232192,1.1090239655464171,0.09746422052439317,0.16536523769100736
MAD2L1,-0.8340324832189999,1.1092292167890496,-1.2890204873655562,0.4101839342671089
EPN2,-0.04212652282959999,1.1101314214578926,-0.27379562998293033,0.2086861993772668
GTF2A1,0.217673784655,1.110621133345957,0.04999369389506072,0.15097866025182788
PTCRA,0.296622155299,1.1111056561575767,0.10168362198428671,0.17544554132579013
PLA2R1,0.268986895308,1.111678746867324,0.10994799918411323,0.1430619201563882
PRDX1,0.143998117297,1.111856869094561,-0.08795846364119436,0.20862090021271162
PPP1R1C,0.122960728923,1.1118584125221647,-0.05619142944876397,0.16112857208623457
ARRDC4,0.299382093842,1.1125318891278864,0.05061444755544357,0.22360495795007307
UHRF1,0.125042244322,1.112846025086825,-0.0950713455232844,0.19779339179300295
SLC30A6,0.19999576358600002,1.1131006441658602,0.06665349712168743,0.11979353993118666
ACHE,0.163813880239,1.1133922900387845,-0.01716539509880048,0.16254762760347136
IL12RB1,0.27501086887299997,1.114254095404652,0.031992620203181575,0.21809948886170707
HOXD12,0.08366792496610001,1.1145705999646698,-0.09073918047066061,0.15647919067871438
H2BC4,0.332132065421,1.1156841873973617,0.13688755139519795,0.1749998039151771
BRSK2,-0.00388288855885,1.115853642415912,-0.20792600387531854,0.18285831363573715
ETV4,0.120038431882,1.1163496319784438,-0.058652108517440606,0.1600668243001589
CASC3,0.22576670178000002,1.1164193425482498,0.028216253604024716,0.17695004076609994
PLOD2,0.187068868273,1.1167742579399151,-0.052661344001157,0.21466308931258962
EXO1,0.197826528747,1.1172488942669088,-0.007085650690220838,0.1834078158311139
P2RX1,0.138573637368,1.1180991077094293,-0.10841901978557002,0.22090408216098695
APOA2,0.20659868137499998,1.1181438809682724,-0.041057394291993746,0.2214885578522618
DDX3X,0.0727858700051,1.1187901559505413,-0.2795198101122612,0.31489880228525685
PCDH18,0.24880553437300001,1.1188746961224583,0.0929285027036503,0.13931589677517323
SF3B6,-0.777583543928,1.1188769070528903,-1.1912939672132568,0.36975508268819807
APOM,0.19680843832400002,1.1189217050440001,-0.03790600431709258,0.20976842399519163
PPEF1,-0.0157829814562,1.11916832873639,-0.2264377345607347,0.18822436955696994
OR2T35,0.207453378238,1.1205876257864342,0.018957714764027578,0.16821144472453475
COX5A,-0.0956355465965,1.1210666617826717,-0.34734121755137976,0.2245233754026975
FOXB2,0.139186539255,1.121463969271175,-0.019054864672598298,0.14110253049898458
FAM186A,0.180289563077,1.1215714798569016,-0.003739274673952479,0.16408123874051456
LCK,0.0365037814046,1.122087168799365,-0.11679257561119324,0.13661715531407476
S100A16,0.237528204531,1.1226898244126182,0.05592259709033167,0.16175937778333638
PSMD10,0.0914259778446,1.1230452391996666,-0.10720913358047307,0.17687186988712006
BHLHE22,0.180785430144,1.1240778318927644,-0.02216046755280145,0.18054434660905425
HOXA11,0.11337238158299999,1.1251504172858617,-0.1342784873621743,0.22010467679740886
